Millis,Load_Cell,Linear_Pot (scaled),Velocity,Thermocouple
4462,1.76,1.917,9.244
4473,2.08,2.026,9.904
4484,2.59,2.143,10.564
4495,3.53,2.281,12.545
4505,5.59,2.426,14.526
4516,11.14,2.578,13.866
4527,21.05,2.738,14.526
4538,31.60,2.912,15.846
4549,39.95,3.094,16.507
4559,43.73,3.276,18.157
4571,46.04,3.472,16.342
4581,47.91,3.668,19.610
4592,49.38,3.864,17.827
4602,50.52,4.067,20.336
4614,51.38,4.263,16.342
4624,51.67,4.474,21.063
4635,51.71,4.670,17.827
4646,51.28,4.873,18.488
4657,50.64,5.070,17.827
4668,49.69,5.266,17.827
4678,48.26,5.462,19.610
4689,46.51,5.643,16.507
4700,44.34,5.825,16.507
4711,42.15,5.999,15.846
4721,39.69,6.159,15.978
4732,36.76,6.319,14.526
4744,33.76,6.457,11.500
4754,30.69,6.587,13.073
4765,27.74,6.711,11.225
4775,24.71,6.827,11.621
4787,21.80,6.922,7.868
4797,19.36,7.001,7.989
4808,17.33,7.067,5.942
4819,15.35,7.118,4.622
4830,13.22,7.154,3.301
4841,10.91,7.169,1.321
4851,8.68,7.176,0.726
4862,6.03,7.154,-1.981
4873,3.16,7.132,-1.981
4884,0.47,7.081,-4.622
4894,-2.44,7.031,-5.084
4905,-4.75,6.958,-6.603
4917,-5.84,6.893,-5.447
4927,-7.06,6.791,-10.168
4938,-8.80,6.667,-11.225
4948,-10.91,6.537,-13.073
4960,-12.52,6.391,-12.105
4970,-13.81,6.232,-15.978
4981,-15.36,6.072,-14.526
4993,-16.80,5.905,-13.921
5003,-17.93,5.716,-18.884
5014,-19.02,5.527,-17.167
5024,-20.12,5.331,-19.610
5036,-20.99,5.128,-16.947
5046,-21.67,4.924,-20.336
5057,-22.50,4.714,-19.148
5067,-23.15,4.503,-21.063
5079,-23.40,4.285,-18.157
5090,-23.43,4.089,-17.827
5100,-23.42,3.871,-21.789
5111,-23.14,3.675,-17.827
5122,-22.43,3.457,-19.808
5133,-21.79,3.261,-17.827
5143,-21.04,3.065,-19.610
5154,-20.15,2.883,-16.507
5166,-19.08,2.702,-15.131
5176,-17.91,2.542,-15.978
5187,-16.62,2.382,-14.526
5197,-15.36,2.237,-14.526
5209,-14.03,2.114,-10.289
5219,-12.64,1.990,-12.347
