Millis,Load_Cell,Linear_Pot (scaled),Smoothed_Velocity,Velocity,Highpass_Velocity,Thermocouple
17908,-1.19,7.096,-2.483,-4.358,-4.358,
17920,-3.4,7.038,-3.728,-4.842,-4.842,
17930,-4.59,6.965,-5.43,-7.263,-7.263,
17941,-5.69,6.871,-7.025,-8.583,-8.583,
17952,-7.38,6.755,-8.775,-10.564,-10.564,
17963,-9.5,6.624,-10.333,-11.885,-11.885,
17974,-11.48,6.479,-11.81,-13.205,-13.205,
17984,-13.01,6.319,-13.786,-15.978,-15.978,
17995,-14.68,6.152,-14.567,-15.186,-15.186,
18006,-16.37,5.963,-15.898,-17.167,-17.167,
18017,-17.8,5.774,-16.592,-17.167,-17.167,
18027,-19.19,5.578,-18.018,-19.61,-19.61,
18038,-20.53,5.375,-18.29,-18.488,-18.488,
18050,-21.59,5.149,-18.606,-18.763,-18.763,
18060,-22.43,4.932,-20.041,-21.789,-21.789,
18071,-23.26,4.714,-19.973,-19.808,-19.808,
18081,-23.98,4.481,-21.465,-23.241,-23.241,
18093,-24.27,4.256,-20.228,-18.763,-18.763,
18103,-24.3,4.031,-21.273,-22.515,-22.515,
18114,-24.23,3.806,-20.868,-20.468,-20.468,
18125,-23.78,3.588,-20.396,-19.808,-19.808,
18136,-23,3.37,-20.091,-19.808,-19.808,
18147,-22.19,3.159,-19.666,-19.148,-19.148,
18157,-21.19,2.963,-19.572,-19.61,-19.61,
18168,-19.95,2.774,-18.425,-17.167,-17.167,
18179,-18.65,2.586,-17.813,-17.167,-17.167,
18190,-17.24,2.426,-16.241,-14.526,-14.526,
18200,-15.79,2.266,-16.031,-15.978,-15.978,
18211,-14.21,2.121,-14.612,-13.205,-13.205,
18223,-12.59,1.99,-12.779,-10.894,-10.894,
18233,-10.93,1.881,-11.834,-10.894,-10.894,
18244,-9.29,1.779,-10.53,-9.244,-9.244,
18254,-7.82,1.707,-8.937,-7.263,-7.263,
18266,-6.57,1.641,-7.161,-5.447,-5.447,
18276,-5.38,1.598,-5.794,-4.358,-4.358,
18287,-4.13,1.569,-4.193,-2.641,-2.641,
18297,-2.64,1.562,-2.504,-0.726,-0.726,
18309,-0.66,1.569,-0.895,0.605,0.605,
18320,1,1.598,0.859,2.641,2.641,
18330,1.67,1.649,2.866,5.084,5.084,
18341,2.14,1.714,4.434,5.942,5.942,
18352,2.34,1.801,6.195,7.923,7.923,
18363,2.58,1.896,7.459,8.583,8.583,
18373,2.98,2.012,9.443,11.621,11.621,
18384,3.63,2.143,10.685,11.885,11.885,
18396,4.97,2.288,11.496,12.105,12.105,
18406,8.7,2.433,12.939,14.526,14.526,
18417,18.45,2.6,14.068,15.186,15.186,
18427,31.48,2.774,15.64,17.431,17.431,
18439,41.19,2.963,15.788,15.736,15.736,
18449,46.1,3.159,17.584,19.61,19.61,
18460,48.84,3.363,18.058,18.488,18.488,
18471,51.17,3.566,18.339,18.488,18.488,
18482,53.17,3.784,19.065,19.808,19.808,
18493,54.9,4.002,19.473,19.808,19.808,
18503,55.96,4.213,20.186,21.063,21.063,
18514,56.53,4.43,20.057,19.808,19.808,
18525,56.65,4.641,19.687,19.148,19.148,
18536,56.1,4.866,20.045,20.468,20.468,
18546,55.46,5.077,20.479,21.063,21.063,
18557,54.27,5.28,19.542,18.488,18.488,
18569,52.59,5.484,18.327,16.947,16.947,
18579,50.48,5.687,19.153,20.336,20.336,
18590,47.98,5.876,18.149,17.167,17.167,
18600,45.22,6.057,18.107,18.157,18.157,
18612,42.06,6.224,16.09,13.921,13.921,
18622,38.48,6.391,16.304,16.705,16.705,
18633,34.95,6.537,14.742,13.205,13.205,
18643,31.5,6.667,13.927,13.073,13.073,
18655,27.94,6.791,12.092,10.289,10.289,
18666,24.47,6.9,11.015,9.904,9.904,
18676,21.32,6.987,9.848,8.716,8.716,
18688,18.98,7.067,8.226,6.658,6.658,
18698,16.77,7.118,6.725,5.084,5.084,
18709,14.34,7.154,5.03,3.301,3.301,
18719,11.68,7.176,3.612,2.179,2.179,
18731,8.59,7.169,1.452,-0.605,-0.605,
18741,4.18,7.161,0.327,-0.726,-0.726,
18752,0.49,7.125,-1.492,-3.301,-3.301,
18763,-2.2,7.067,-3.368,-5.282,-5.282,
18774,-3.93,7.009,-4.388,-5.282,-5.282,
18785,-4.95,6.929,-5.84,-7.263,-7.263,
18795,-6.25,6.827,-7.883,-10.168,-10.168,
18806,-8.2,6.704,-9.545,-11.225,-11.225,
18817,-10.37,6.566,-11.072,-12.545,-12.545,
18828,-12.09,6.42,-12.225,-13.205,-13.205,
18839,-13.64,6.261,-13.413,-14.526,-14.526,
18849,-15.41,6.079,-15.6,-18.157,-18.157,
18861,-16.98,5.89,-15.756,-15.736,-15.736,
18871,-18.36,5.701,-17.251,-18.884,-18.884,
18882,-19.72,5.491,-18.223,-19.148,-19.148,
18892,-20.95,5.28,-19.576,-21.063,-21.063,
18904,-21.92,5.062,-18.949,-18.157,-18.157,
18915,-22.75,4.844,-19.438,-19.808,-19.808,
18925,-23.59,4.619,-20.79,-22.515,-22.515,
18936,-24.14,4.394,-20.648,-20.468,-20.468,
18947,-24.24,4.169,-20.605,-20.468,-20.468,
18958,-24.27,3.944,-20.612,-20.468,-20.468,
18968,-24.11,3.711,-21.771,-23.241,-23.241,
18979,-23.39,3.501,-20.523,-19.148,-19.148,
18990,-22.64,3.283,-20.225,-19.808,-19.808,
19001,-21.73,3.079,-19.412,-18.488,-18.488,
19012,-20.66,2.883,-18.629,-17.827,-17.827,
19022,-19.38,2.695,-18.635,-18.884,-18.884,
19034,-18.05,2.52,-16.628,-14.526,-14.526,
19044,-16.6,2.36,-16.262,-15.978,-15.978,
19055,-15.06,2.208,-15.066,-13.866,-13.866,
19065,-13.47,2.07,-14.407,-13.8,-13.8,
19077,-11.89,1.946,-12.333,-10.289,-10.289,
19088,-10.3,1.838,-11.152,-9.904,-9.904,
19098,-8.66,1.75,-9.935,-8.716,-8.716,
19109,-7.3,1.678,-8.268,-6.603,-6.603,
19120,-6.12,1.62,-6.764,-5.282,-5.282,
19131,-4.91,1.591,-4.756,-2.641,-2.641,
19141,-3.59,1.569,-3.459,-2.179,-2.179,
19152,-2.02,1.562,-2.012,-0.66,-0.66,
19163,0.02,1.576,-0.34,1.321,1.321,
19174,1.28,1.62,1.764,3.962,3.962,
19185,1.84,1.67,3.201,4.622,4.622,
19195,2.24,1.743,5.163,7.263,7.263,
19207,2.42,1.838,6.605,7.868,7.868,
19217,2.73,1.939,8.327,10.168,10.168,
19228,3.21,2.063,9.791,11.225,11.225,
19238,4.07,2.193,11.399,13.073,13.073,
19250,6.04,2.346,12.139,12.71,12.71,
19260,11.88,2.498,13.642,15.252,15.252,
19271,23.56,2.666,14.436,15.186,15.186,
19282,35.84,2.847,15.479,16.507,16.507,
19293,43.59,3.043,16.633,17.827,17.827,
19304,47.3,3.239,17.284,17.827,17.827,
19314,49.69,3.443,18.705,20.336,20.336,
19325,51.96,3.646,18.686,18.488,18.488,
19336,53.81,3.864,19.278,19.808,19.808,
19347,55.14,4.082,19.562,19.808,19.808,
19358,55.99,4.292,19.406,19.148,19.148,
19368,56.01,4.51,20.453,21.789,21.789,
19380,55.53,4.728,19.374,18.157,18.157,
19390,54.95,4.939,20.115,21.063,21.063,
19401,54.21,5.157,19.961,19.808,19.808,
19411,52.95,5.36,20.137,20.336,20.336,
19423,51.09,5.563,18.587,16.947,16.947,
19433,48.73,5.76,19.03,19.61,19.61,
19444,46.2,5.948,18.086,17.167,17.167,
19456,43.3,6.123,16.354,14.526,14.526,
19466,40.13,6.29,16.416,16.705,16.705,
19477,36.65,6.457,15.778,15.186,15.186,
19487,33.18,6.595,14.811,13.8,13.8,
19499,29.76,6.725,12.893,10.894,10.894,
19509,26.31,6.834,11.938,10.894,10.894,
19520,22.89,6.936,10.547,9.244,9.244,
19531,20.13,7.023,9.208,7.923,7.923,
19542,17.92,7.081,7.298,5.282,5.282,
19553,15.66,7.139,6.265,5.282,5.282,
19563,13.19,7.161,4.317,2.179,2.179,
19574,10.52,7.176,2.797,1.321,1.321,
19585,7.28,7.169,1.059,-0.66,-0.66,
19596,3.51,7.147,-0.472,-1.981,-1.981,
19606,0.47,7.11,-2.034,-3.631,-3.631,
19617,-2.41,7.045,-3.967,-5.942,-5.942,
19629,-4.18,6.972,-5.098,-6.052,-6.052,
19639,-5.28,6.893,-6.509,-7.989,-7.989,
19650,-6.79,6.784,-8.194,-9.904,-9.904,
19660,-8.93,6.653,-10.478,-13.073,-13.073,
19672,-11.1,6.515,-11.088,-11.5,-11.5,
19682,-12.66,6.355,-13.41,-15.978,-15.978,
19693,-14.29,6.188,-14.346,-15.186,-15.186,
19704,-16.05,6.006,-15.465,-16.507,-16.507,
19715,-17.51,5.818,-16.338,-17.167,-17.167,
19726,-18.84,5.614,-17.443,-18.488,-18.488,
19736,-20.18,5.411,-18.775,-20.336,-20.336,
19747,-21.31,5.193,-19.346,-19.808,-19.808,
19758,-22.22,4.975,-19.656,-19.808,-19.808,
19769,-23.02,4.757,-19.798,-19.808,-19.808,
19779,-23.76,4.532,-21.024,-22.515,-22.515,
19790,-24.12,4.3,-21.076,-21.129,-21.129,
19802,-24.14,4.075,-20.03,-18.763,-18.763,
19812,-24.17,3.849,-21.126,-22.515,-22.515,
19823,-23.79,3.631,-20.494,-19.808,-19.808,
19833,-23,3.406,-21.358,-22.515,-22.515,
19845,-22.26,3.21,-18.953,-16.342,-16.342,
19855,-21.33,3,-19.868,-21.063,-21.063,
19866,-20.21,2.811,-18.511,-17.167,-17.167,
19877,-18.9,2.629,-17.545,-16.507,-16.507,
19888,-17.44,2.455,-16.679,-15.846,-15.846,
19899,-15.99,2.302,-15.357,-13.866,-13.866,
19909,-14.42,2.15,-15.173,-15.252,-15.252,
19920,-12.83,2.019,-13.568,-11.885,-11.885,
19931,-11.2,1.903,-12.112,-10.564,-10.564,
19942,-9.56,1.808,-10.392,-8.583,-8.583,
19952,-8,1.721,-9.519,-8.716,-8.716,
19963,-6.8,1.656,-7.703,-5.942,-5.942,
19975,-5.67,1.605,-5.949,-4.237,-4.237,
19985,-4.4,1.576,-4.479,-2.905,-2.905,
19996,-2.98,1.562,-2.892,-1.321,-1.321,
20006,-1.13,1.569,-1.128,0.726,0.726,
20018,0.71,1.591,0.41,1.816,1.816,
20028,1.56,1.634,2.3,4.358,4.358,
20039,2.1,1.692,3.812,5.282,5.282,
20050,2.39,1.772,5.546,7.263,7.263,
20061,2.62,1.874,7.379,9.244,9.244,
20072,2.99,1.983,8.694,9.904,9.904,
20082,3.59,2.114,10.765,13.073,13.073,
20093,4.7,2.259,12.037,13.205,13.205,
20104,7.39,2.404,12.721,13.205,13.205,
20115,14.38,2.564,13.665,14.526,14.526,
20126,25.79,2.745,15.05,16.507,16.507,
20136,37.9,2.927,16.479,18.157,18.157,
20148,44.64,3.123,16.502,16.342,16.342,
20158,47.65,3.319,17.976,19.61,19.61,
20169,49.9,3.53,18.583,19.148,19.148,
20179,51.85,3.733,19.423,20.336,20.336,
20191,53.63,3.951,18.866,18.157,18.157,
20201,54.8,4.169,20.213,21.789,21.789,
20212,55.49,4.387,20.014,19.808,19.808,
20224,55.71,4.597,18.878,17.552,17.552,
20234,55.34,4.823,20.442,22.515,22.515,
20245,54.79,5.026,19.529,18.488,18.488,
20255,53.75,5.237,20.185,21.063,21.063,
20267,52.31,5.447,18.934,17.552,17.552,
20277,50.25,5.643,19.242,19.61,19.61,
20288,47.78,5.839,18.504,17.827,17.827,
20299,45.24,6.021,17.572,16.507,16.507,
20310,42.28,6.188,16.413,15.186,15.186,
20321,38.93,6.362,16.1,15.846,15.846,
20331,35.36,6.5,14.979,13.8,13.8,
20342,31.95,6.646,14.09,13.205,13.205,
20353,28.51,6.769,12.703,11.225,11.225,
20364,25.01,6.878,11.337,9.904,9.904,
20374,21.76,6.972,10.366,9.442,9.442,
20385,19.23,7.045,8.512,6.603,6.603,
20397,17.05,7.103,6.652,4.842,4.842,
20407,14.73,7.147,5.501,4.358,4.358,
20418,12.27,7.169,3.734,1.981,1.981,
20428,9.81,7.176,2.252,0.726,0.726,
20440,6.84,7.154,0.181,-1.816,-1.816,
20450,3.53,7.132,-1.017,-2.179,-2.179,
20461,0.42,7.081,-2.836,-4.622,-4.622,
20471,-2.61,7.016,-4.623,-6.537,-6.537,
20483,-4.53,6.943,-5.434,-6.052,-6.052,
20494,-5.77,6.849,-6.995,-8.583,-8.583,
20504,-7.44,6.725,-9.467,-12.347,-12.347,
20515,-9.61,6.602,-10.387,-11.225,-11.225,
20526,-11.67,6.45,-12.136,-13.866,-13.866,
20537,-13.23,6.29,-13.408,-14.526,-14.526,
20547,-14.93,6.115,-15.315,-17.431,-17.431,
20558,-16.62,5.927,-16.261,-17.167,-17.167,
20570,-17.95,5.738,-16.155,-15.736,-15.736,
20580,-19.26,5.534,-18.057,-20.336,-20.336,
20591,-20.62,5.324,-18.602,-19.148,-19.148,
20601,-21.66,5.106,-20.072,-21.789,-21.789,
20613,-22.46,4.888,-19.24,-18.157,-18.157,
20623,-23.24,4.663,-20.772,-22.515,-22.515,
20634,-23.86,4.438,-20.615,-20.468,-20.468,
20645,-24.11,4.213,-20.585,-20.468,-20.468,
20656,-24.08,3.987,-20.537,-20.468,-20.468,
20667,-23.99,3.762,-20.544,-20.468,-20.468,
20677,-23.44,3.544,-21.051,-21.789,-21.789,
20688,-22.72,3.326,-20.48,-19.808,-19.808,
20699,-21.88,3.123,-19.577,-18.488,-18.488,
20710,-20.85,2.92,-19.053,-18.488,-18.488,
20720,-19.58,2.731,-18.91,-18.884,-18.884,
20731,-18.26,2.557,-17.408,-15.846,-15.846,
20743,-16.75,2.39,-15.707,-13.921,-13.921,
20753,-15.25,2.237,-15.406,-15.252,-15.252,
20764,-13.74,2.092,-14.266,-13.205,-13.205,
20774,-12.14,1.968,-13.307,-12.347,-12.347,
20786,-10.5,1.859,-11.219,-9.079,-9.079,
20796,-8.87,1.765,-10.333,-9.442,-9.442,
20807,-7.46,1.692,-8.46,-6.603,-6.603,
20818,-6.29,1.627,-7.169,-5.942,-5.942,
20829,-5.12,1.583,-5.567,-3.962,-3.962,
20840,-3.85,1.569,-3.508,-1.321,-1.321,
20850,-2.31,1.562,-2.123,-0.726,-0.726,
20861,-0.33,1.576,-0.379,1.321,1.321,
20872,1.14,1.605,1.172,2.641,2.641,
20883,1.77,1.656,2.897,4.622,4.622,
20893,2.21,1.729,4.962,7.263,7.263,
20904,2.41,1.816,6.479,7.923,7.923,
20916,2.71,1.917,7.582,8.473,8.473,
20926,3.13,2.034,9.497,11.621,11.621,
20937,3.85,2.172,11.011,12.545,12.545,
20947,5.32,2.31,12.368,13.8,13.8,
20959,9.19,2.469,12.956,13.315,13.315,
20969,18.31,2.636,14.735,16.705,16.705,
20980,30.89,2.818,15.615,16.507,16.507,
20992,41.23,2.992,15.188,14.526,14.526,
21002,46.06,3.196,17.49,20.336,20.336,
21013,48.52,3.406,18.307,19.148,19.148,
21023,50.72,3.61,19.28,20.336,20.336,
21035,52.61,3.828,18.847,18.157,18.157,
21045,54.13,4.045,20.24,21.789,21.789,
21056,55.14,4.256,19.708,19.148,19.148,
21067,55.64,4.474,19.78,19.808,19.808,
21078,55.63,4.692,19.796,19.808,19.808,
21089,55.13,4.91,19.822,19.808,19.808,
21099,54.36,5.12,20.335,21.063,21.063,
21110,53.16,5.331,19.803,19.148,19.148,
21121,51.41,5.534,19.211,18.488,18.488,
21132,49.19,5.723,18.256,17.167,17.167,
21142,46.82,5.919,18.79,19.61,19.61,
21153,44.08,6.094,17.344,15.846,15.846,
21165,40.96,6.268,15.979,14.526,14.526,
21175,37.42,6.42,15.584,15.252,15.252,
21186,33.94,6.566,14.397,13.205,13.205,
21196,30.56,6.696,13.69,13.073,13.073,
21208,27.1,6.827,12.289,10.894,10.894,
21218,23.69,6.922,10.957,9.442,9.442,
21229,20.64,7.001,9.14,7.263,7.263,
21240,18.32,7.074,7.85,6.603,6.603,
21251,16.11,7.125,6.223,4.622,4.622,
21262,13.8,7.154,4.446,2.641,2.641,
21272,11.39,7.169,2.987,1.453,1.453,
21283,8.81,7.169,1.469,0,0,
21294,5.49,7.154,0.035,-1.321,-1.321,
21305,2.33,7.11,-1.929,-3.962,-3.962,
21315,-0.81,7.052,-3.781,-5.81,-5.81,
21326,-3.56,6.994,-4.618,-5.282,-5.282,
21338,-5.03,6.907,-6.021,-7.263,-7.263,
21348,-6.37,6.798,-8.273,-10.894,-10.894,
21359,-8.25,6.675,-9.726,-11.225,-11.225,
21369,-10.52,6.537,-11.678,-13.8,-13.8,
21381,-12.31,6.384,-12.343,-12.71,-12.71,
21391,-13.87,6.217,-14.412,-16.705,-16.705,
21402,-15.61,6.036,-15.456,-16.507,-16.507,
21413,-17.16,5.847,-16.363,-17.167,-17.167,
21424,-18.51,5.651,-17.132,-17.827,-17.827,
21435,-19.87,5.44,-18.166,-19.148,-19.148,
21445,-21.08,5.222,-19.811,-21.789,-21.789,
21456,-22.04,5.019,-19.276,-18.488,-18.488,
21467,-22.82,4.786,-20.22,-21.129,-21.129,
21478,-23.52,4.568,-20.079,-19.808,-19.808,
21488,-23.96,4.336,-21.491,-23.241,-23.241,
21499,-24.09,4.118,-20.704,-19.808,-19.808,
21511,-24.13,3.893,-19.853,-18.763,-18.763,
21521,-23.77,3.668,-20.978,-22.515,-22.515,
21532,-23.17,3.45,-20.401,-19.808,-19.808,
21542,-22.39,3.239,-20.66,-21.063,-21.063,
21554,-21.41,3.036,-18.904,-16.947,-16.947,
21564,-20.31,2.84,-19.192,-19.61,-19.61,
21575,-19.03,2.651,-18.147,-17.167,-17.167,
21586,-17.59,2.484,-16.734,-15.186,-15.186,
21597,-16.12,2.317,-15.942,-15.186,-15.186,
21608,-14.58,2.172,-14.624,-13.205,-13.205,
21618,-13.03,2.034,-14.129,-13.8,-13.8,
21629,-11.4,1.925,-12.075,-9.904,-9.904,
21640,-9.76,1.816,-10.992,-9.904,-9.904,
21651,-8.23,1.736,-9.153,-7.263,-7.263,
21661,-6.93,1.663,-8.181,-7.263,-7.263,
21672,-5.77,1.605,-6.691,-5.282,-5.282,
21684,-4.55,1.576,-4.568,-2.421,-2.421,
21694,-3.22,1.569,-2.739,-0.726,-0.726,
21705,-1.46,1.562,-1.642,-0.66,-0.66,
21715,0.5,1.583,0.224,2.179,2.179,
21727,1.49,1.627,1.988,3.631,3.631,
21737,2.04,1.685,3.81,5.81,5.81,
21748,2.33,1.765,5.539,7.263,7.263,
21760,2.54,1.852,6.521,7.263,7.263,
21770,2.87,1.968,8.877,11.621,11.621,
21781,3.41,2.092,10.079,11.225,11.225,
21791,4.34,2.23,11.866,13.8,13.8,
21803,6.45,2.382,12.403,12.71,12.71,
21813,12.36,2.542,14.122,15.978,15.978,
21824,23.28,2.716,14.976,15.846,15.846,
21834,35.3,2.898,16.498,18.157,18.157,
21846,43.57,3.094,16.501,16.342,16.342,
21857,47.23,3.29,17.216,17.827,17.827,
21867,49.55,3.493,18.62,20.336,20.336,
21878,51.59,3.711,19.215,19.808,19.808,
21889,53.39,3.922,19.249,19.148,19.148,
21900,54.61,4.14,19.601,19.808,19.808,
21910,55.41,4.358,20.597,21.789,21.789,
21921,55.76,4.568,19.918,19.148,19.148,
21933,55.47,4.786,19.113,18.157,18.157,
21943,54.88,5.004,20.265,21.789,21.789,
21954,53.85,5.215,19.705,19.148,19.148,
21964,52.42,5.418,19.966,20.336,20.336,
21976,50.5,5.622,18.543,16.947,16.947,
21986,48.18,5.81,18.679,18.884,18.884,
21997,45.65,5.999,17.885,17.167,17.167,
22007,42.67,6.174,17.637,17.431,17.431,
22019,39.32,6.341,15.799,13.921,13.921,
22030,35.76,6.486,14.577,13.205,13.205,
22040,32.44,6.617,13.786,13.073,13.073,
22051,29.06,6.755,13.094,12.545,12.545,
22062,25.64,6.871,11.831,10.564,10.564,
22073,22.27,6.965,10.287,8.583,8.583,
22083,19.58,7.038,8.856,7.263,7.263,
22094,17.36,7.103,7.379,5.942,5.942,
22106,15.09,7.147,5.455,3.631,3.631,
22116,12.83,7.169,3.871,2.179,2.179,
22127,10.5,7.176,2.256,0.66,0.66,
22137,7.49,7.161,0.462,-1.453,-1.453,
22149,4.12,7.132,-1.062,-2.421,-2.421,
22159,0.93,7.089,-2.667,-4.358,-4.358,
22170,-2.21,7.023,-4.31,-5.942,-5.942,
22180,-4.27,6.951,-5.768,-7.263,-7.263,
22192,-5.58,6.863,-6.602,-7.263,-7.263,
22203,-7.21,6.747,-8.531,-10.564,-10.564,
22213,-9.34,6.609,-10.951,-13.8,-13.8,
22224,-11.41,6.464,-12.119,-13.205,-13.205,
22235,-12.99,6.304,-13.399,-14.526,-14.526,
22246,-14.71,6.123,-15.003,-16.507,-16.507,
22256,-16.44,5.948,-16.187,-17.431,-17.431,
22267,-17.85,5.76,-16.721,-17.167,-17.167,
22279,-19.18,5.556,-16.935,-16.947,-16.947,
22289,-20.51,5.346,-18.795,-21.063,-21.063,
22300,-21.57,5.128,-19.288,-19.808,-19.808,
22310,-22.38,4.91,-20.477,-21.789,-21.789,
22322,-23.12,4.685,-19.748,-18.763,-18.763,
22332,-23.68,4.459,-21.033,-22.515,-22.515,
22343,-23.99,4.242,-20.441,-19.808,-19.808,
22354,-24.13,4.009,-20.777,-21.129,-21.129,
22365,-23.94,3.791,-20.327,-19.808,-19.808,
22376,-23.44,3.566,-20.418,-20.468,-20.468,
22386,-22.78,3.348,-20.979,-21.789,-21.789,
22397,-21.92,3.145,-19.831,-18.488,-18.488,
22408,-20.82,2.941,-19.206,-18.488,-18.488,
22419,-19.63,2.753,-18.238,-17.167,-17.167,
22429,-18.37,2.571,-18.115,-18.157,-18.157,
22440,-16.95,2.411,-16.352,-14.526,-14.526,
22452,-15.41,2.244,-15.152,-13.921,-13.921,
22462,-13.86,2.106,-14.45,-13.8,-13.8,
22473,-12.27,1.983,-12.858,-11.225,-11.225,
22483,-10.69,1.867,-12.186,-11.621,-11.621,
22495,-9.02,1.772,-10.033,-7.868,-7.868,
22505,-7.57,1.7,-8.689,-7.263,-7.263,
22516,-6.39,1.634,-7.281,-5.942,-5.942,
22526,-5.21,1.591,-5.844,-4.358,-4.358,
22538,-3.95,1.569,-3.778,-1.816,-1.816,
22549,-2.46,1.562,-2.232,-0.66,-0.66,
22559,-0.46,1.569,-0.775,0.726,0.726,
22571,1.08,1.598,0.891,2.421,2.421,
22581,1.73,1.649,2.871,5.084,5.084,
22592,2.21,1.721,4.729,6.603,6.603,
22602,2.41,1.808,6.67,8.716,8.716,
22614,2.68,1.91,7.69,8.473,8.473,
22625,3.09,2.034,9.459,11.225,11.225,
22635,3.77,2.157,10.844,12.347,12.347,
22646,5.12,2.302,12.049,13.205,13.205,
22657,8.64,2.462,13.301,14.526,14.526,
22668,17.44,2.622,14,14.526,14.526,
22678,29.9,2.796,15.605,17.431,17.431,
22689,40.56,2.992,16.71,17.827,17.827,
22701,45.77,3.188,16.636,16.342,16.342,
22711,48.36,3.385,18.016,19.61,19.61,
22722,50.53,3.595,18.593,19.148,19.148,
22732,52.37,3.806,19.73,21.063,21.063,
22744,53.96,4.024,19.036,18.157,18.157,
22754,54.97,4.242,20.32,21.789,21.789,
22765,55.49,4.459,20.075,19.808,19.808,
22775,55.57,4.677,20.863,21.789,21.789,
22787,55.05,4.888,19.279,17.552,17.552,
22798,54.32,5.106,19.542,19.808,19.808,
22808,53.16,5.309,19.815,20.336,20.336,
22819,51.43,5.513,19.172,18.488,18.488,
22830,49.24,5.709,18.532,17.827,17.827,
22841,46.86,5.905,18.222,17.827,17.827,
22851,44.11,6.086,18.129,18.157,18.157,
22862,41.07,6.246,16.397,14.526,14.526,
22874,37.58,6.413,15.185,13.921,13.921,
22884,34.19,6.558,14.793,14.526,14.526,
22895,30.78,6.689,13.336,11.885,11.885,
22905,27.26,6.813,12.792,12.347,12.347,
22917,23.85,6.914,10.659,8.473,8.473,
22927,20.79,7.001,9.692,8.716,8.716,
22938,18.47,7.074,8.127,6.603,6.603,
22948,16.25,7.118,6.326,4.358,4.358,
22960,13.93,7.161,4.903,3.631,3.631,
22971,11.59,7.176,3.146,1.321,1.321,
22981,9.07,7.176,1.609,0,0,
22992,5.71,7.154,-0.188,-1.981,-1.981,
23003,2.43,7.118,-1.754,-3.301,-3.301,
23014,-0.7,7.06,-3.536,-5.282,-5.282,
23024,-3.39,6.994,-5.012,-6.537,-6.537,
23035,-4.93,6.914,-6.19,-7.263,-7.263,
23047,-6.38,6.805,-7.686,-9.079,-9.079,
23057,-8.28,6.682,-9.846,-12.347,-12.347,
23068,-10.44,6.544,-11.201,-12.545,-12.545,
23078,-12.13,6.391,-13.153,-15.252,-15.252,
23090,-13.75,6.224,-13.674,-13.921,-13.921,
23100,-15.56,6.043,-15.783,-18.157,-18.157,
23111,-17.09,5.854,-16.494,-17.167,-17.167,
23121,-18.45,5.658,-17.999,-19.61,-19.61,
23133,-19.78,5.454,-17.574,-16.947,-16.947,
23144,-20.97,5.237,-18.689,-19.808,-19.808,
23154,-21.95,5.019,-20.059,-21.789,-21.789,
23165,-22.74,4.801,-19.993,-19.808,-19.808,
23176,-23.41,4.576,-20.275,-20.468,-20.468,
23187,-23.84,4.351,-20.447,-20.468,-20.468,
23197,-23.97,4.125,-21.362,-22.515,-22.515,
23208,-24.03,3.9,-20.935,-20.468,-20.468,
23220,-23.72,3.682,-19.662,-18.157,-18.157,
23230,-23.08,3.464,-20.562,-21.789,-21.789,
23241,-22.37,3.247,-20.157,-19.808,-19.808,
